,Model,AILAStatutes,AfriSentiClassification,AlloProfClusteringS2S.v2,AlloprofReranking,AmazonCounterfactualClassification,ArXivHierarchicalClusteringP2P,ArXivHierarchicalClusteringS2S,ArguAna,ArmenianParaphrasePC,BUCC.v2,BelebeleRetrieval,BibleNLPBitextMining,BigPatentClustering.v2,BiorxivClusteringP2P.v2,BornholmBitextMining,BrazilianToxicTweetsClassification,BulgarianStoreReviewSentimentClassfication,CEDRClassification,CLSClusteringP2P.v2,CSFDSKMovieReviewSentimentClassification,CTKFactsNLI,CataloniaTweetClassification,Core17InstructionRetrieval,CovidRetrieval,CyrillicTurkicLangClassification,CzechProductReviewSentimentClassification,DBpediaClassification,DalajClassification,DiaBlaBitextMining,EstonianValenceClassification,FaroeseSTS,FilipinoShopeeReviewsClassification,FinParaSTS,FinancialPhrasebankClassification,FloresBitextMining,GermanSTSBenchmark,GreekLegalCodeClassification,GujaratiNewsClassification,HALClusteringS2S.v2,HagridRetrieval,IN22GenBitextMining,IndicCrosslingualSTS,IndicGenBenchFloresBitextMining,IndicLangClassification,IndonesianIdClickbaitClassification,IsiZuluNewsClassification,ItaCaseholdClassification,JSICK,KorHateSpeechMLClassification,KorSarcasmClassification,KurdishSentimentClassification,LEMBPasskeyRetrieval,LegalBenchCorporateLobbying,MIRACLRetrievalHardNegatives,MLQARetrieval,MacedonianTweetSentimentClassification,MalteseNewsClassification,MasakhaNEWSClassification,MasakhaNEWSClusteringS2S,MassiveIntentClassification,MedrxivClusteringP2P.v2,MultiEURLEXMultilabelClassification,MultiHateClassification,NTREXBitextMining,NepaliNewsClassification,News21InstructionRetrieval,NollySentiBitextMining,NordicLangClassification,NorwegianCourtsBitextMining,NusaParagraphEmotionClassification,NusaTranslationBitextMining,NusaX-senti,NusaXBitextMining,OdiaNewsClassification,OpusparcusPC,PAC,PawsXPairClassification,PlscClusteringP2P.v2,PoemSentimentClassification,PolEmo2.0-OUT,PpcPC,PunjabiNewsClassification,RTE3,Robust04InstructionRetrieval,RomaniBibleClustering,RuBQReranking,SCIDOCS,SIB200ClusteringS2S,SICK-R,STS12,STS13,STS14,STS15,STS17,STS22.v2,STSB,STSBenchmark,STSES,ScalaClassification,SemRel24STS,SentimentAnalysisHindi,SinhalaNewsClassification,SiswatiNewsClassification,SlovakMovieReviewSentimentClassification,SpartQA,SprintDuplicateQuestions,StackExchangeClustering.v2,StackOverflowQA,StatcanDialogueDatasetRetrieval,SwahiliNewsClassification,SwednClusteringP2P,SwissJudgementClassification,T2Reranking,TERRa,TRECCOVID,Tatoeba,TempReasonL1,ToxicConversationsClassification,TswanaNewsClassification,TweetTopicSingleClassification,TwitterHjerneRetrieval,TwitterURLCorpus,VoyageMMarcoReranking,WebLINXCandidatesReranking,WikiCitiesClustering,WikiClusteringP2P.v2,WikipediaRerankingMultilingual,WikipediaRetrievalMultilingual,WinoGrande,XNLI,indonli
52,speed-embedding-7b-instruct,26.41,40.34985833333333,26.1816,41.2361,71.1985625,60.0154,56.0762,59.294999999999995,91.5839,20.3128,27.57351595744681,2.04027306763285,29.9812,38.1548,18.171799999999998,16.8115,52.3626,37.763000000000005,39.081900000000005,29.79,73.78155,49.741475,1.4593,54.32,77.9639,48.833,90.7812,50.0788,2.0058,34.2665,51.5356,32.727050000000006,3.193,68.40990000000001,9.480800159374095,66.9775,36.8286,60.2124,20.2426,,14.436582015810275,-4.807316666666667,14.49634827586207,90.144,59.230700000000006,25.6383,76.0181,76.4772,7.0447,55.317400000000006,57.926500000000004,22.25,82.61500000000001,,20.93455102040816,49.4644,25.6073,74.17183750000001,37.176750000000006,53.49812843137255,34.8086,,58.79090909090908,13.55470307933194,92.7539,0.6018,9.16305,73.6967,81.9444,42.45602,42.62346363636364,60.25625,14.70982727272727,48.5566,89.45971666666667,67.6281,60.85506428571429,71.1804,43.8649,41.437200000000004,74.1097,64.2675,87.4209,-2.3352,38.5127,51.8568,16.628999999999998,17.2907923857868,82.46041161692649,80.15194914870666,89.94300436293618,86.23848649310362,91.19520084590636,91.93416269793802,55.871950000000005,67.24194999999999,89.20507562822989,69.3728,53.228725,50.832908333333336,44.710499999999996,53.3838,76.0,62.1143,0.424,95.77631677784113,52.5119,60.661,4.5169999999999995,64.7559,38.27085,54.35373333333333,64.38669999999999,53.2681,87.433,11.023879464285715,0.422,68.43159999999999,38.4189,70.51389999999999,15.067,87.49835162128704,45.668,9.623666666666669,83.6133,24.257735714285715,80.30999375,71.93493749999999,1.9849999999999999,58.90587142857143,50.3525
53,LaBSE,16.717000000000002,43.1706566363498,30.208929693435195,55.37476614602802,74.9879103380403,53.44270249920056,49.98606448922311,34.178,95.56336462001336,98.76684202018527,60.73163829787234,18.79184613804074,32.31379480681305,32.42786213317429,45.62556998556999,20.7861328125,54.61538461538462,40.605738575983,35.8001191189406,29.27734375,74.82363869551538,46.525,1.4913995291081414,28.599000000000004,35.986328125,52.73925781249999,84.78515625,49.887387387387385,87.58833691244963,38.28850855745721,55.20673066381397,32.69287109375,24.823815963063122,71.86395759717314,72.11323597266492,73.33711525875363,19.56298828125,76.35811836115327,20.39213853286262,94.76299999999999,74.03924046858019,52.75801799859855,91.60979332377558,19.197843382207903,59.130819703562196,32.327127659574465,53.25791855203621,76.98893346336119,6.622484045164456,56.09375,61.01157523905385,20.0,69.388,17.492944444444444,52.697326530612244,53.59086918349429,29.042228994340448,72.21757817744032,39.164592302868115,57.611293089631275,33.751448738791176,3.5540000000000003,60.78818181818182,90.69040801163176,86.8212890625,-1.1131448533904753,80.51809910956253,35.38666666666666,92.61695906432749,38.866748596456,81.16996527378909,64.97916666666667,77.8923106802195,76.92460728262358,93.99158612092901,68.08572256009266,51.36844758693341,70.80798656548409,48.13369963369963,44.75708502024291,86.96768861914272,77.3248407643312,86.99708774086989,-9.372552447629062,43.644054202522206,55.125828739135606,5.632000000000001,18.786704860428422,69.99188482038213,65.08166563535988,67.97543550218779,64.03144384844788,76.59341752268844,74.18204228376322,63.255142506489804,69.93403703159636,72.25055941558153,76.90847725508182,50.55908203125,62.277480921299464,53.41089803803458,66.11328125,64.25,61.8408203125,1.5610000000000002,89.26375293062657,30.233366371330895,38.226,4.17275,60.01464843749999,27.933570690404085,55.06066640116819,63.286148826945954,55.70815714444019,16.339000000000002,81.14049549210331,1.564,63.23730468749999,41.252566735112936,54.84937979917307,14.38,84.58219134995363,37.32765827961959,9.13390876032677,65.09677179134266,25.29623663247956,80.93706183862433,66.30637499999999,54.296,66.53794760346823,49.85596761955143
54,UAE-Large-V1,24.455,38.26898910915023,37.627500000000005,68.48897697982275,66.09239893794552,59.37910271512732,60.51344629594087,66.14999999999999,87.9928145270874,28.284575,30.494992021276595,1.6796411832639808,28.25389303617144,41.7929,33.05969696969697,20.732400000000002,35.21978021978022,34.27736450584485,18.2223,21.201171875,71.6682,48.369475,0.247,19.997999999999998,65.4785,43.896484375,83.5498046875,49.9775,25.9686,28.97310513447433,64.11057176624087,28.772,8.09901526726979,78.53798586572437,15.255827801120446,67.7536409716225,8.212900000000001,42.875600000000006,26.636227189930406,98.836,5.634440513833992,2.3132239743669625,5.463631896551724,43.42067197054376,57.2793,27.127659574468083,91.67420814479638,62.78255263784759,4.0943,54.39453125,57.95168595873176,37.5,92.002,18.75877777777778,22.7939693877551,38.99034240561897,23.6265,62.659332087423245,40.65111769094275,35.72800906370882,36.881960638412295,3.143478260869565,56.39090909090908,22.071425521920666,40.947265625,0.3038,28.597173845167827,54.20666666666667,90.49707602339181,29.794233879949168,56.43877272727272,54.0625,27.87854749436734,54.78355420819715,87.53004326482765,60.616854908774975,53.97899908353405,68.69420000000001,53.16025641025641,28.805668016194332,71.57522555941394,66.17834394904459,87.50007837085549,-6.983300000000001,36.9305,46.192079726657155,22.980999999999998,11.781302565284234,82.62331465639475,79.09144554302442,89.6171319711762,85.01783656853793,89.50909892872387,43.53181258063066,50.82202742464148,43.78498621850465,89.06081794905042,76.60494323611017,50.18188476562499,37.282938340141314,37.1396,37.880859375,74.375,56.147499999999994,2.503,97.236958456951,57.21976219782328,82.092,21.875999999999998,53.92578125000001,33.05758360327326,53.04123333333334,63.475411042248865,47.756153740687374,76.271,8.035961013183831,1.614,66.8896484375,26.550308008213552,71.47670000000001,13.116,86.33025598681033,31.578506693006226,8.222608415565052,86.4723,25.779459761142093,72.14050595238095,56.73106249999999,53.605000000000004,60.66839497965903,48.74391884889599
55,mxbai-embed-large-v1,24.754,38.15641533956581,37.89706960033518,67.296206276016,65.71679524770283,60.10625739174296,58.993897366368074,65.469,87.16392150085285,26.51832252935446,29.74103989361702,1.5035651773277001,34.75497129400884,41.87022064365139,30.24860028860029,20.253899999999998,34.94505494505494,38.24123273113709,17.8740503710102,21.2939453125,71.320298861833,48.30280927646419,0.8718999999999999,18.701999999999998,65.3173828125,43.5546875,85.7275390625,49.808558558558566,24.029052410368863,29.107579462102688,62.30161099163794,28.7158203125,8.411662818410127,79.62014134275618,14.43203040193602,67.18068176966264,8.1591796875,43.141122913505306,26.31659943607061,98.836,5.317933975555494,2.8329027704181016,4.645339342400557,43.75665724242225,57.36171592254067,27.10106382978723,89.81900452488688,62.66568613200523,4.074599999999999,54.775390625,57.74031202818318,35.75,91.814,17.78,22.39379591836735,38.85864793678665,24.7976,63.29837922762794,42.09934387385591,35.31995658407899,37.269967546926125,3.13895652173913,56.416363636363634,20.94225075608307,40.7373046875,0.7469,27.227638714885654,54.46666666666666,90.5701754385965,29.784414487635786,55.667044644078004,54.15208333333334,25.945577238404532,54.38216933088127,87.19461783376713,60.53286996814364,53.92720071908735,70.60814075768891,53.687271062271066,29.797570850202426,70.4224157826027,64.96815286624204,87.57942194730443,-7.4758000000000004,37.47252697828195,44.39899163429036,23.101,12.250535406281813,82.77671230423026,79.0687249451691,89.79451553480632,85.21908733722553,89.34383375203599,42.65608888134615,50.93969499277071,43.33993849247296,89.28960362631743,75.61987115112402,50.14404296875,35.9245176150535,37.05779922032802,38.5888671875,74.375,56.42578124999999,1.51,96.81663100569824,55.0802570899201,80.874,19.128999999999998,54.4775390625,32.976064615039526,53.251095225266845,63.03236081284148,48.14994469755952,75.53,7.594548920154452,1.59,67.314453125,26.468172484599588,72.21500295333728,15.540999999999999,86.2275892878467,30.44215801734777,8.497940392953945,88.05530575095165,26.178465063998424,71.90572916666666,54.9699375,47.988,60.55027188799453,48.7643601458615
56,granite-embedding-107m-multilingual,21.668000000000003,38.251916666666666,32.0985,69.7056,70.8863,55.0976,52.725100000000005,51.663000000000004,93.5202,97.62944999999999,55.115630319148934,6.418643357487923,25.1953,37.6204,38.556000000000004,18.7451,42.6374,34.2136,37.5462,23.5596,71.5978,45.460225,-1.0512000000000001,59.721000000000004,53.0176,47.1484,88.3887,50.191399999999994,81.9472,32.5428,63.173500000000004,27.7295,13.104199999999999,70.8657,33.65313949821308,78.10805,17.30225,79.7117,22.844,98.694,41.748562450592885,26.927358333333334,73.77763706896552,34.9865,56.9187,20.625,63.348400000000005,77.29350000000001,7.9380999999999995,53.54,59.8641,28.250000000000004,89.43900000000001,57.24788888888889,60.47348979591837,50.58820000000001,22.0026,65.37025,38.6506875,46.353235294117646,35.321200000000005,3.7572173913043483,58.54363636363637,57.73077682672234,93.54,0.8519000000000001,32.62755,41.6833,91.37429999999999,31.823829999999997,58.575518181818175,58.77916666666666,39.61019090909091,72.03659999999999,90.48879166666667,67.0518,54.80601428571429,69.8956,44.352999999999994,17.935200000000002,83.36280000000001,85.2229,86.24380000000001,-8.6892,39.2977,66.6716,17.380000000000003,22.542172081218276,68.46560000000001,74.7362,75.63990000000001,73.1976,85.0551,65.24065,66.56946666666667,74.65174999999999,76.9844,77.9058,50.196525,58.61606666666667,50.4478,71.35249999999999,50.375,59.213899999999995,8.652,94.0777,52.6249,66.57600000000001,27.499249999999996,60.3467,28.903299999999998,54.11166666666667,67.1168,55.541,62.815,49.32663303571429,0.709,60.380900000000004,24.4969,69.1199,17.061,85.6694,53.64790000000001,9.83665,69.65390000000001,26.14299285714286,83.91969375000001,81.87675,60.524,64.2370642857143,48.667300000000004
57,e5-large-v2,17.633,39.5473778934667,36.430317719442705,65.12298546739727,68.4372338337005,57.78481103327435,55.10124770152588,46.427,89.94534284452317,37.228691252480715,33.899255319148935,2.9977187374976926,33.0628917629176,39.7176428189129,40.86200501253132,16.923828125,38.73626373626374,35.54729011689692,20.54363090537896,22.4853515625,71.52161748013303,48.26892218461338,0.1202,19.586000000000002,66.73828125,45.5419921875,89.4482421875,49.98873873873874,39.95342828158003,29.877750611246945,67.43254226313017,31.389160156249996,15.98819811188566,83.10512367491165,21.46177452716947,73.32000953653802,8.8818359375,43.93778452200303,24.93391144392299,98.97,10.081238926847709,3.0581112879233525,8.13474049576016,53.05871523440068,57.635104347425894,24.587765957446813,64.02714932126696,71.88885428127878,3.4413352970054003,53.4033203125,61.96779063915451,38.5,91.495,16.577,26.141479591836735,41.273046532045655,20.28297779712669,64.02243213223817,36.52673202220906,32.69883533444413,35.21593460610038,3.031478260869565,56.123636363636365,30.59202295189208,57.71972656249999,0.8255999999999999,32.946723608055784,59.82333333333333,92.47076023391813,29.970004035956954,74.2481102905753,59.69166666666666,36.779439584403036,55.31021677562264,88.6554958693908,69.78858963220388,52.46154495739586,67.48297906473474,50.81089743589744,23.279352226720647,84.34597318929373,58.471337579617824,86.59173340350786,-3.9265000000000003,38.36363806178126,47.8358197366332,20.498,9.66691150628817,79.15895517070432,73.55323398454772,80.98029517065778,79.15977416467089,88.29499706388188,48.05269026236347,56.982289003342956,43.35341654060719,84.5488080918384,79.83558551679866,50.14526367187499,44.28938898030304,40.646204657224295,39.4189453125,45.625,57.13378906249999,10.366,94.83551821336549,52.07408773855098,89.929,16.9745,54.82910156250001,27.235051619916785,54.724910842569784,59.614118005791696,47.26599208656485,66.636,11.685703317510766,1.7659999999999998,63.291015625,27.53593429158111,67.9799173065564,8.533,86.44115834976903,33.59718048254007,8.227833440735166,77.94842077596871,24.5088304754064,78.15410218253969,65.5714375,51.524,63.25639399891537,47.79619471930659
58,GIST-large-Embedding-v0,30.302,38.20594166666667,38.575900000000004,68.9988,65.6646875,59.798300000000005,58.965500000000006,63.38,88.522,25.601375000000004,31.116768617021272,1.814597644927536,30.568,42.3635,29.3937,21.313499999999998,34.5604,34.00637619553667,19.9926,21.665,71.09965,48.598124999999996,-0.5703,18.505,63.8818,43.3057,82.9248,49.6284,21.9444,29.046499999999998,63.7884,29.409200000000002,10.3363,80.8922,14.747427243311117,67.8534,5.35645,43.7557,25.373,98.847,6.395044466403162,-0.14881666666666654,4.209344827586206,44.4733,56.2554,25.6383,74.5701,63.6089,4.9435,52.4414,58.4097,37.5,93.04599999999999,14.544166666666666,23.013571428571428,37.278299999999994,24.4232,64.89504375,40.0367,29.311533333333333,37.9457,3.021913043478261,55.25363636363636,20.9861878914405,45.5566,0.3028,28.759,54.8067,87.8216,28.187060000000002,56.695563636363644,54.24375,27.719563636363638,47.2631,87.00013333333332,57.680299999999995,54.575028571428575,69.5568,52.1566,21.8623,67.86959999999999,60.0637,87.061025,-5.174,36.9383,39.896478938391795,24.062,12.336862436548223,82.79782085421951,77.12670500926937,89.28563503553643,83.8288465070091,89.69728364350713,89.66118745178284,53.705077777777774,46.32705,88.30389489193672,74.7522,49.962174999999995,41.81265833333334,38.0441,36.972699999999996,53.87499999999999,56.889599999999994,4.704,96.54495433438355,60.403600000000004,82.187,26.048499999999997,53.2422,32.3764,54.03566666666667,61.990199999999994,47.984033755086095,69.12700000000001,7.210173214285713,1.4789999999999999,71.86240000000001,26.386,73.0774,15.062999999999999,85.9613736469497,29.841,8.71145,86.81309999999999,26.18872857142857,73.07192500000001,55.350875,39.068999999999996,60.44603928571428,48.0458
59,mmlw-e5-large,19.250999999999998,40.454433333333334,39.9959,61.773900000000005,65.04707499999999,59.872400000000006,57.64320000000001,62.739,89.8447,30.307925,28.5159335106383,1.690312620772947,29.785800000000002,43.2663,27.9458,19.990199999999998,32.7473,36.2168,21.9221,22.4512,70.57074999999999,48.9771,-2.0966,0.5329999999999999,60.5518,42.8809,84.9023,50.0788,13.238199999999999,30.806800000000003,66.42139999999999,29.12845,8.356050000000002,79.8675,19.138576125277698,64.6012,6.4551,54.2413,25.9577,98.694,10.786644071146245,4.704400000000001,8.558439655172414,71.60600000000001,58.032799999999995,25.305899999999998,85.0226,54.9916,4.5164,53.710899999999995,59.5924,36.0,91.58800000000001,5.236666666666666,21.341061224489795,34.9693,21.4715,66.41091875000001,41.02114375,37.971904901960784,38.5244,3.2231304347826084,56.82454545454546,26.290326252609603,67.0654,0.1837,28.893875,56.753299999999996,89.3275,31.980809999999998,56.56586363636363,57.65208333333334,27.69140909090909,59.95120000000001,86.66230833333333,63.76773819866782,52.90243571428571,69.305,52.9217,43.13765182186235,78.2603,64.4586,88.5056,-8.248,37.339800000000004,21.0757,4.885,12.751430964467003,81.401,80.7987,84.9162,81.6616,85.7166,47.97082727272727,54.786277777777784,37.7826,85.33760000000001,75.6386,50.051275,36.76878333333333,35.6106,43.9893,72.0,57.47560000000001,5.459,96.53699999999999,59.4283,78.51,22.466250000000002,58.042,39.291149999999995,56.3249,57.9495,49.5896,38.976,8.7578125,1.0070000000000001,66.3135,28.768,74.0343,24.43,84.0576,20.7103,8.594766666666667,84.6638,25.932385714285715,68.78935625,44.489875,15.879999999999999,60.106725,50.523300000000006
60,nomic-embed-text-v1,16.255,38.123916666666666,33.7397,62.4713,66.28150000000001,58.9489,54.9637,49.258,88.8397,20.25795,28.523074468085102,1.7758039855072465,34.7527,41.4831,48.4076,19.8242,33.3516,34.9575,20.1377,23.378899999999998,71.1081,48.31105,-2.112,18.656,66.8994,44.9268,90.6104,49.7297,14.4487,29.9144,67.90350000000001,29.919450000000005,15.251249999999999,83.97970000000001,14.681142152033228,66.786,3.44485,41.7451,21.8551,98.397,7.338121739130435,10.810833333333331,3.806687931034483,48.0531,57.1899,23.005300000000002,62.8507,70.5923,5.6897,54.834,60.1258,24.25,92.732,12.040611111111112,20.72565306122449,35.7594,25.803199999999997,65.4607625,38.889675000000004,29.47107156862745,37.0082,2.7250434782608695,55.91272727272728,23.033251356993738,58.920899999999996,3.5617,31.02905,52.66,93.1287,28.38405,71.69128181818182,58.16875,33.36282727272727,59.5406,88.391725,69.14280000000001,52.76563571428571,66.8944,57.798550000000006,22.834,68.3407,60.828,85.60385000000001,-11.186300000000001,38.1697,34.1278,18.293,8.724858375634518,78.5797159641342,78.91631735081286,85.40429140249618,81.64101363896586,87.20408521902229,87.20485505076539,56.30708888888889,40.91395,85.54302197678368,71.0022,50.028099999999995,44.007533333333335,39.6332,38.208,50.74999999999999,56.543,6.268999999999999,93.52081548447406,58.562599999999996,70.958,14.597,51.9531,29.6008,55.6299,61.429500000000004,46.3235,79.923,5.830291071428571,1.5879999999999999,71.4952,29.260799999999996,68.49969999999999,13.513,86.71257651501476,30.620900000000002,11.825883333333334,84.3349,24.82217142857143,75.5717125,56.2760625,44.564,58.881435714285715,47.783
61,nomic-embed-text-v1-ablated,18.298000000000002,38.59831666666666,34.1265,57.7175,68.37231249999999,57.903400000000005,55.1111,54.662,89.21249999999999,23.26735,29.846502659574465,2.0590885869565216,35.882999999999996,40.559,46.367599999999996,22.846700000000002,33.626400000000004,34.3677,19.5557,22.7686,71.23610000000001,46.980450000000005,-1.6459000000000001,21.562,68.35940000000001,45.4199,90.5566,50.0788,15.4934,30.1589,64.87899999999999,29.892549999999996,22.57305,83.4452,15.006208070124602,63.19175,4.15285,40.7284,21.4091,98.843,7.300070355731226,6.040475,4.215136206896552,49.1495,56.50920000000001,23.4176,62.895900000000005,67.6739,5.0123,53.867200000000004,60.1359,39.75,92.352,15.902222222222223,21.439857142857143,35.7155,21.767500000000002,64.88463125,38.4685,30.433261764705883,36.204,2.7837391304347823,55.80090909090909,23.298176878914408,54.2725,-0.4937,31.046875,53.47,93.1287,30.1789,70.14389090909091,57.614583333333336,33.59865454545454,58.3063,87.96750000000002,64.22240000000001,51.71122857142857,66.2988,54.73445,24.5749,68.4247,60.89170000000001,85.868725,-9.106300000000001,39.0651,31.0896,18.695999999999998,8.595436040609137,77.3007421887329,77.97040896962338,79.38801416063187,78.17327332594571,85.50877410088334,85.86642469958113,56.76061111111112,42.68825,83.41508337893958,72.7611,50.1245,43.61584166666667,39.7151,36.9238,57.75,56.4551,5.854,94.84210829841739,57.6426,73.40100000000001,15.23475,51.5674,29.15895,55.981066666666656,59.626400000000004,47.7198,82.312,6.8853294642857135,1.273,71.386,31.7248,61.35850000000001,30.217,86.38437691024106,32.048100000000005,12.902766666666668,82.077,24.73937142857143,76.83898124999999,61.260437499999995,52.473000000000006,61.489596428571424,47.8709
62,e5-base-v2,19.608999999999998,37.71128253246499,36.13314123735414,65.4093169654747,67.01691356225369,57.96287997107758,54.62964772346335,44.568000000000005,88.0724180828073,28.347241836862004,31.84071542553192,2.0139059340378807,26.920214589615682,39.11946928392568,38.4923088023088,18.6181640625,43.68131868131868,34.10733262486717,19.094154283590512,22.7685546875,72.49564699964336,47.781415824619664,-2.9186,14.883,64.7021484375,45.56640625,89.3115234375,49.95495495495496,27.328831839681843,29.65770171149144,70.22820299315985,30.241699218749996,15.392875797454897,82.92402826855124,19.416503600278382,72.0826882387422,6.699218749999999,43.710166919575116,24.289227449286273,98.698,8.854841653315136,-1.332694301463828,7.567712574767356,50.30179498980867,56.62607891929815,23.563829787234045,69.27601809954751,71.29048066992955,4.938635247913599,52.65625000000001,59.08907901358832,38.0,91.916,15.045444444444446,24.456714285714288,37.69973661106233,19.647366129734436,62.731485242468686,41.10812133080933,30.77228091864849,35.53594605417122,3.0129565217391305,56.12090909090909,27.68137162304641,58.3251953125,-2.0822,33.17386931007994,60.78666666666667,92.61695906432749,28.910273387230657,73.294374586137,59.58125,34.56763136461109,57.684055984092254,88.4786885502178,68.06255430060817,51.55489181356151,67.08641241339652,52.205128205128204,21.052631578947366,72.54084332039443,60.0,85.95278328131464,-6.808,38.51058761045007,45.35064360145352,18.681,10.039628740871736,78.39807283202838,73.48862196374729,82.99690334443994,80.44585834356297,88.18055224097617,41.98980416735733,51.851385779602765,40.40621594978555,85.47988918811889,76.76002181951239,50.152587890625,43.99229544265435,39.18892540044135,38.7548828125,47.0,56.7626953125,7.840999999999999,94.25578233832086,53.11466874767545,87.849,15.96025,51.4501953125,26.801234596968843,54.683755708641215,60.49986055137735,49.063514687851495,69.633,9.05515589029658,1.735,65.8740234375,25.70841889117043,69.96455995274661,39.628,86.66483900596083,30.998197088493534,6.43551971221117,86.29738933210734,24.898247863216614,76.31734788359789,61.5363125,46.989,61.78241537871462,48.03616247335078
